-1	72064
1000444675436765184	1
1001147361064882177	1
1011617862769782784	1
1012741821158420481	1
1013049242301227009	1
1013116439920771074	1
1015862162462576640	1
1016745811852562433	1
1017782727658131458	1
1018090056723070976	1
1020509619419009024	1
1020712686458372096	1
1020731824895676416	1
1022028017252663298	4
1022201428050235392	1
1022727596298186758	1
1023161141617410048	1
1024149384987074560	1
1024516907523747841	1
1024662323745771520	1
1024980223534743552	1
1025330546082304000	1
1025788160368754688	1
1026862883408359429	1
1027013186623623170	1
1028398396464394240	1
1029133227674365952	1
1029546964331847680	1
1029853891024887808	1
1030172500892704768	1
1031570907645571072	1
1032239201113268224	1
1032415130150162432	1
1032577871649406977	1
1032729229668933632	1
1032939136943108096	1
1032990912706572289	1
1033019973998788609	1
1033395434360725504	2
1033482603658137600	1
1033813450353532933	1
1033859817453117440	1
1033860612076527616	1
1033897120279875584	1
1034138144382365702	2
1034193790385287168	1
1034582446241734661	1
1034781504545726464	1
1035046124934049792	1
1035378415862464512	1
1035435053441081344	1
1035512538262384642	1
1035521332564381700	1
1035578643433615361	1
1035595834845552640	1
1035624507552280576	1
1035631844375638017	1
1035661828821377024	1
1035728720579899393	1
1035925846245224449	1
1035955879428861957	1
1036081219576815617	1
1036234936808820736	1
1036488593064251392	1
1036569500185968640	1
1036572284708892673	1
1036658124734660609	1
1036674451142860800	1
1036723252125753344	1
1036776620588191749	1
1036882446028103680	1
1036911613138350080	1
1036936163427340288	1
1037044538144169984	1
1037142286868668416	1
1037148150450933760	1
1037207668941905921	1
1037355176242372608	1
1037364115595915264	1
1037372272200364032	1
1037472834258460672	1
1037570571637153792	1
1037697882302935040	1
1037716216142602241	1
1037726587062497280	1
1037728638123237376	1
1037729973447090176	1
1037734373796143105	1
1037747946027200513	1
1037767983278501888	1
1037792025444315137	1
1037819795129946113	1
1038042822698573824	1
1038062168925790209	1
1038106622193815553	1
1038132167363252224	1
1038176615174471681	1
1038183516008312837	1
1038204393559085061	1
1038215283184304129	1
1038260286367719424	1
1038350795937214465	4
1038394754612916226	1
1038399192899747840	1
1038412761993117696	1
1038453121930878977	1
1038458507350237186	1
1038465404572758017	1
1038480112205713408	1
1038511974215311360	1
1038522790796775424	1
1038533880192663552	1
1038533988745404417	1
1038537528851275781	1
1038557876439183360	1
1038564912593661952	1
1038569772793978885	2
1038585490478456834	1
1038586298209067008	1
1038603415855587328	1
1038612046999445504	1
1038613918464323584	1
1038621564625932289	1
1038628827130355718	2
1038654458782253057	1
1038680350527049728	1
1038713621956583424	1
1038717533363171328	1
1038731866411610112	1
1038757455612784640	1
1038771188623986688	1
1038788642393804802	1
1038791188772474880	1
1038794026516971520	1
1038797464302698496	1
1038801229638299648	1
1038820636041404421	1
1038823968155856898	1
1038830358555504645	1
1038842806070964224	1
1038843914021679104	1
1038852020936028164	1
1038855424009822209	1
1038856479808409601	1
1038860316036280320	1
1038867062960087040	1
1038869775060004864	1
1038870812718059521	1
1038893850452869121	1
1038898689870389248	1
1038903882494173184	1
1038908405061173249	1
1038908861313413120	1
1038911593201844224	1
1038926003215773696	1
1038927802173673472	1
1038934270159478784	1
1038935593013714944	4
1038937347960840193	1
1038942488306876416	19
1038949269389172738	1
1038950844840865793	3
1038958262337585152	1
1038970570745028608	1
1038985506724499457	1
1038986547977244672	1
1038991974274138112	1
1038993937040474112	1
1038994740904116224	1
1038997349157273600	1
1039001531482353664	2
1039007768458547200	1
1039012589311746048	1
1039017377621520384	1
1039022512418344960	1
1039024876047101952	1
1039027439727464449	1
1039029193361838080	1
1039036127414431744	1
1039038435011506176	1
1039048807709728768	1
1039053461046927360	1
1039059630054408192	1
1039059769779085312	1
1039076196812816390	1
1039077337881559040	1
1039083110737043456	1
1039097049457672192	1
1039098862290587649	1
1039111740301004800	1
1039112384080760832	1
1039112925242261504	1
1039115242465374208	5
1039118778389458945	1
1039124959631745024	1
1039127830745866240	1
1039128957738786818	1
1039129791583199238	1
1039131042685300736	1
1039131625743732736	1
1039132892570562560	1
1039135147415793664	1
1039140112771121152	3
1039143002587975680	1
1039145078512672768	1
1039146605352341505	1
1039146782603833345	1
1039147395429347328	1
1039148246420127744	1
1039150477391351814	1
1039152064419508225	1
1039156101051244546	1
1039157443350200324	1
1039159168194830341	1
1039159496441061376	1
1039160312757465089	1
1039160844762808320	1
1039162102471159815	1
1039162221492928513	1
1039162973070270464	1
1039165700328308736	1
1039166832496832513	1
1039167271514583040	1
1039169746556649472	1
1039170670192746503	1
1039170880830668800	2
1039171548274417666	1
1039171794266152960	1
1039172891038822401	1
1039173773717643266	1
1039174866866397184	1
1039176277159231489	1
1039176650993426432	1
1039177032515694592	1
1039178533250244608	1
1039179292503097345	1
1039181768950276096	1
1039181820947046401	1
1039182291376001025	1
1039183558093365249	2
1039183969378435074	1
1039186009093636097	1
1039186542978387973	1
1039186687535009792	3
1039186741733806080	1
1039187346028195840	1
1039193645801525251	1
1039194241392508930	1
1039195170162569218	1
1039197434147164160	1
1039198464213704705	2
1039200661026557952	1
1039200958037811201	1
1039201945712394241	1
1039203148328579072	1
1039203792003067905	1
1039204405340504064	1
1039208836547203072	1
1039209024984637441	1
1039209396083904512	1
1039210555259674625	1
1039210721941311490	1
1039211173743390720	1
1039211570163642368	1
1039211848007122944	1
1039211904567103489	1
1039213014581424129	1
1039213163114246144	1
1039213578170114049	1
1039214575466491904	1
1039216745809149952	1
1039218847935590400	1
1039220322636115968	1
1039220838833299462	1
1039220998476910593	1
1039221183076605953	1
1039221242430218240	1
1039221487637606401	1
1039221812469616645	1
1039222176602312704	1
1039224323599265794	1
1039226118988017665	9
1039226439529390080	1
1039226771579789313	1
1039227013289189376	1
1039227675246780417	1
1039229180196675584	1
1039229218876477440	1
1039229227835555840	1
1039229232419938306	1
1039229487207133184	1
1039229801905700864	1
1039230254764748800	1
1039231073958457345	1
1039231718744567814	1
1039233014419664896	1
1039233329663500288	1
1039234283171328000	1
1039234558514868224	1
1039234627943194626	1
1039234737540411398	1
1039234843106832384	1
1039234909569789952	1
1039235201786937344	2
1039235354728062976	1
1039235771172044801	1
1039235839333679105	1
1039236126555426816	1
1039236201507639298	1
1039237038413897729	1
1039237452743860224	1
1039237532725084160	1
1039237660164976642	1
1039238199573401601	1
1039238222256263168	1
